,type,start_idx,finish_idx,start_time,finish_time,length_time,length_distance,avg_speed,avg_hr
238,MapRead,48350,48441,1937.0,1940.64,3.6400000000001,4.996000000000095,0.6513890109890109,150.14285714285714
239,Nothing,48441,49010,1940.64,1963.4,22.75999999999999,30.54399999999987,0.9866741652021089,151.9718804920914
240,MapRead,49010,49212,1963.4,1971.48,8.079999999999927,14.379999999999654,1.4476065346534652,149.509900990099
241,Nothing,49212,49347,1971.48,1976.88,5.400000000000091,11.347999999999956,2.504730666666666,153.8648888888889
242,MapRead,49347,49526,1976.88,1984.04,7.1599999999998545,11.302800000000389,2.1436471508379884,155.41474860335194
243,Nothing,49526,49783,1984.04,1994.32,10.279999999999973,18.897199999999884,1.9852373540856032,156.93431906614788
244,MapRead,49783,49873,1994.32,1997.92,3.6000000000001364,5.393600000000333,2.0472088888888886,161.93200000000002
245,Nothing,49873,50201,1997.92,2011.04,13.11999999999989,20.817999999999756,1.8281408536585368,164.59756097560975
246,CheckCD,50201,50305,2011.04,2015.2,4.160000000000082,7.470400000000154,1.7168288461538463,165.99615384615385
247,Nothing,50305,50481,2015.2,2022.24,7.039999999999964,13.673199999999724,1.924519318181818,165.77727272727273
248,MapRead,50481,50528,2022.24,2024.12,1.8799999999998818,0.9976000000001477,1.5957217021276593,167.4808510638298
249,Nothing,50528,50563,2024.12,2025.52,1.400000000000091,0.8243999999999687,1.141042285714286,168.08914285714283
250,MapRead,50563,50721,2025.52,2031.84,6.319999999999936,5.799199999999928,0.7515822784810127,166.82582278481013
251,Nothing,50721,51044,2031.84,2044.76,12.920000000000073,18.588000000000193,1.0528771517027864,163.36346749226004
252,MapRead,51044,51091,2044.76,2046.64,1.8800000000001091,1.8195999999998094,1.1594825531914894,162.30212765957447
253,Nothing,51091,51583,2046.64,2066.32,19.680000000000064,44.539999999999964,2.2379052845528453,157.9469918699187
254,MapRead,51583,51672,2066.32,2069.88,3.5599999999999454,6.576400000000376,2.1348301123595506,152.9312359550562
255,Nothing,51672,52088,2069.88,2086.52,16.639999999999873,23.92159999999967,1.6743561538461538,151.91076923076923
256,MapRead,52088,52143,2086.52,2088.72,2.199999999999818,0.15839999999980137,1.1051323636363637,145.05672727272727
257,Nothing,52143,52478,2088.72,2102.12,13.400000000000091,7.846000000000458,1.0226903880597011,143.26829850746267
258,MapRead,52478,52600,2102.12,2107.0,4.880000000000109,2.615599999999631,0.9394426229508198,138.72229508196716
259,Nothing,52600,53065,2107.0,2125.6,18.59999999999991,28.364000000000033,1.0588124731182795,144.7079569892473
260,MapRead,53065,53269,2125.6,2133.76,8.16000000000031,8.59880000000021,0.5879911764705883,152.53333333333333
261,Nothing,53269,53717,2133.76,2151.68,17.919999999999618,30.085999999999785,1.7564375,152.12723214285714
262,MapRead,53717,53792,2151.68,2154.68,3.0,4.906800000000203,2.195716266666667,158.17919999999998
263,Nothing,53792,54374,2154.68,2177.96,23.2800000000002,42.57199999999966,1.9696679725085913,165.70886597938144
264,MapRead,54374,54513,2177.96,2183.52,5.559999999999945,13.537200000000212,2.016658417266187,169.71942446043167
265,Nothing,54513,54722,2183.52,2191.88,8.360000000000127,20.06320000000005,1.991321148325359,170.4354066985646
266,MapRead,54722,54723,2191.88,2191.92,0.03999999999996362,0.12399999999979627,2.04844,169.0
267,Nothing,54723,54730,2191.92,2192.2,0.27999999999974534,0.6640000000002146,2.052862857142857,169.0
268,MapRead,54730,54963,2192.2,2201.52,9.320000000000164,7.73279999999977,0.7402163090128755,165.25802575107295
269,Nothing,54963,55134,2201.52,2208.36,6.8400000000001455,8.291600000000017,0.9985380116959066,160.8505263157895
270,CheckCD,55134,55171,2208.36,2209.84,1.4800000000000182,1.703200000000379,0.0,159.14702702702704
271,Nothing,55171,56099,2209.84,2246.96,37.11999999999989,82.39439999999968,1.9917288793103451,159.625
272,MapRead,56099,56296,2246.96,2254.84,7.880000000000109,5.568400000000111,0.7845827411167512,162.94720812182743
273,Nothing,56296,56875,2254.84,2278.0,23.159999999999854,60.983600000000024,2.596446977547496,159.3754749568221
274,MapRead,56875,56922,2278.0,2279.88,1.8800000000001091,4.055200000000696,1.9214468085106382,158.07999999999996
275,Nothing,56922,57021,2279.88,2283.84,3.9600000000000364,7.977599999999256,1.8231575757575762,154.23676767676767
276,MapRead,57021,57121,2283.84,2287.84,4.0,4.194800000000214,1.8377939999999997,150.178
